filename,width,height,class,xmin,ymin,xmax,ymax
r_left0223.jpg,1368,1096,Red,533,359,595,516
l_left0243.jpg,1368,1096,Red,637,407,672,495
l_left0003.jpg,1368,1096,Green,631,402,677,542
l_left0205.jpg,1368,1096,Yellow,628,403,668,489
l_left0100.jpg,1368,1096,Red,479,349,567,663
l_left0190.jpg,1368,1096,Green,606,376,649,622
r_left0365.jpg,1368,1096,Green,618,387,660,491
r_left0202.jpg,1368,1096,Red,777,404,805,480
l_left0179.jpg,1368,1096,Green,585,349,652,627
l_left0259.jpg,1368,1096,Red,628,404,666,494
l_left0104.jpg,1368,1096,Red,442,356,533,660
l_left0101.jpg,1368,1096,Red,467,349,543,624
r_left0370.jpg,1368,1096,Green,553,370,600,488
r_left0582.jpg,1368,1096,Green,970,405,1005,479
l_left0102.jpg,1368,1096,Red,470,354,529,652
l_left0080.jpg,1368,1096,Yellow,571,385,634,576
r_left0380.jpg,1368,1096,Green,264,355,333,530
l_left0163.jpg,1368,1096,Green,404,340,484,692
l_left0300.jpg,1368,1096,Green,251,349,325,539
r_left0343.jpg,1368,1096,Red,795,406,823,476
l_left0329.jpg,1368,1096,Green,251,351,326,537
l_left0255.jpg,1368,1096,Red,632,406,668,494
l_left0321.jpg,1368,1096,Green,251,348,328,539
l_left0024.jpg,1368,1096,Green,646,413,669,533
l_left0037.jpg,1368,1096,Green,639,410,671,535
r_left0371.jpg,1368,1096,Green,503,370,557,504
r_left0227.jpg,1368,1096,Green,210,333,298,546
r_left0207.jpg,1368,1096,Red,733,396,766,484
r_left0595.jpg,1368,1096,Green,698,395,737,494
r_left0203.jpg,1368,1096,Red,767,400,795,476
l_left0336.jpg,1368,1096,Green,250,348,327,534
l_left0114.jpg,1368,1096,Red,343,335,422,695
l_left0195.jpg,1368,1096,Green,604,383,661,595
l_left0060.jpg,1368,1096,Yellow,625,406,671,556
l_left0212.jpg,1368,1096,Yellow,635,412,671,496
l_left0241.jpg,1368,1096,Red,639,409,670,494
r_left0329.jpg,1368,1096,Red,1217,414,1240,473
l_left0062.jpg,1368,1096,Yellow,619,402,664,540
r_left0222.jpg,1368,1096,Red,548,360,610,517
l_left0274.jpg,1368,1096,Red,567,375,611,494
l_left0085.jpg,1368,1096,Yellow,569,386,612,549
l_left0290.jpg,1368,1096,Green,353,357,420,528
l_left0333.jpg,1368,1096,Green,250,351,326,538
l_left0332.jpg,1368,1096,Green,251,350,327,538
l_left0108.jpg,1368,1096,Red,404,349,486,676
l_left0117.jpg,1368,1096,Red,293,326,386,724
r_left0355.jpg,1368,1096,Green,703,397,739,486
r_left0347.jpg,1368,1096,Red,765,404,794,479
l_left0123.jpg,1368,1096,Red,22,279,136,835
l_left0023.jpg,1368,1096,Green,646,411,668,542
l_left0172.jpg,1368,1096,Green,524,354,618,661
l_left0258.jpg,1368,1096,Red,628,405,665,497
l_left0337.jpg,1368,1096,Yellow,252,351,325,532
r_left0614.jpg,1368,1096,Green,1,316,72,553
l_left0121.jpg,1368,1096,Red,76,299,181,790
r_left0386.jpg,1368,1096,Green,50,331,143,547
r_left0375.jpg,1368,1096,Green,390,362,452,509
l_left0047.jpg,1368,1096,Green,634,404,668,535
l_left0315.jpg,1368,1096,Green,250,350,327,539
l_left0094.jpg,1368,1096,Red,510,360,583,631
l_left0002.jpg,1368,1096,Green,638,411,684,554
l_left0237.jpg,1368,1096,Red,640,412,667,492
l_left0319.jpg,1368,1096,Green,248,348,325,538
l_left0301.jpg,1368,1096,Green,253,350,324,540
l_left0050.jpg,1368,1096,Green,634,402,668,542
l_left0299.jpg,1368,1096,Green,251,351,324,538
l_left0084.jpg,1368,1096,Yellow,564,385,619,561
l_left0219.jpg,1368,1096,Yellow,635,409,674,501
r_left0356.jpg,1368,1096,Green,687,395,723,487
r_left0383.jpg,1368,1096,Green,157,345,239,539
r_left0605.jpg,1368,1096,Green,477,374,530,509
l_left0184.jpg,1368,1096,Green,585,376,654,597
l_left0188.jpg,1368,1096,Green,595,393,683,624
r_left0204.jpg,1368,1096,Red,765,399,793,475
r_left0201.jpg,1368,1096,Red,805,406,834,475
l_left0059.jpg,1368,1096,Yellow,628,404,660,568
l_left0181.jpg,1368,1096,Green,572,370,651,624
r_left0602.jpg,1368,1096,Green,527,370,578,495
